Codigo,Vereda,Avaluo,Predial
20539000,2,3458000,17290.0
20540000,2,107000,535.0
20542000,2,662000,3310.0
20543000,2,1571000,7855.0
20544000,2,1760000,8800.0
20545000,2,1571000,7855.0
20546000,2,3205000,16025.0
20549000,2,1398000,6990.0
20549000,2,1398000,6990.0
20550000,2,2579000,12895.0
20550000,2,2579000,12895.0
20551000,2,1509000,7545.0
20552000,2,3712000,18560.0
20553000,2,2557000,12785.0
20554000,2,2121000,10605.0
20554000,2,2121000,10605.0
20554000,2,2121000,10605.0
20554000,2,2121000,10605.0
20555000,2,1823000,9115.0
20556000,2,61605000,308025.0
20558000,2,400000,2000.0
20559000,2,5469000,27345.0
20560000,2,1048000,5240.0
20561000,2,1048000,5240.0
20562000,2,713000,3565.0
20564000,2,11736000,58680.0
20564000,2,11736000,58680.0
20565000,2,1676000,8380.0
20565000,2,1676000,8380.0
20566000,2,1676000,8380.0
20566000,2,1676000,8380.0
20567000,2,4212000,21060.0
20568000,2,5876000,29380.0
20568000,2,5876000,29380.0
20569000,2,5060000,25300.0
20569000,2,5060000,25300.0
20570000,2,9320000,46600.0
20570000,2,9320000,46600.0
20571000,2,5630000,28150.0
20571000,2,5630000,28150.0
20572000,2,2985000,14925.0
20573000,2,2985000,14925.0
20574000,2,1264000,6320.0
20575000,2,969000,4845.0
20575000,2,969000,4845.0
20576000,2,1854000,9270.0
20577000,2,582000,2910.0
20578000,2,2482000,12410.0
20579000,2,836000,4180.0
20580000,2,2212000,11060.0
20581000,2,11002000,55010.0
20582000,2,2542000,12710.0
20583000,2,14000,70.0
20584000,2,622000,3110.0
20585000,2,4144000,20720.0
20586000,2,1950000,9750.0
20587000,2,1175000,5875.0
20594000,2,1928000,9640.0
20594000,2,1928000,9640.0
20594000,2,1928000,9640.0
20594000,2,1928000,9640.0
20594000,2,1928000,9640.0
20595000,2,3231000,16155.0
20595000,2,3231000,16155.0
20596000,2,2898000,14490.0
20596000,2,2898000,14490.0
20597000,2,1048000,5240.0
20598000,2,992000,4960.0
20598000,2,992000,4960.0
20599000,2,1108000,5540.0
20600000,2,751000,3755.0
20600000,2,751000,3755.0
20601000,2,1729000,8645.0
20602000,2,1348000,6740.0
20603000,2,2863000,14315.0
20604000,2,1082000,5410.0
30001000,3,6455000,32275.0
30002000,3,2814000,14070.0
30003000,3,2359000,11795.0
30004000,3,19526000,97630.0
30005000,3,9676000,48380.0
30005000,3,9676000,48380.0
30006000,3,3987000,19935.0
30007000,3,3148000,15740.0
30008000,3,2931000,14655.0
30009000,3,1645000,8225.0
30010000,3,2397000,11985.0
30012000,3,5866000,29330.0
30012000,3,5866000,29330.0
30013000,3,4648000,23240.0
30013000,3,4648000,23240.0
30014000,3,5065000,25325.0
30015000,3,23679000,118395.0
30016000,3,1543000,7715.0
30017000,3,1676000,8380.0
30018000,3,1342000,6710.0
30018000,3,1342000,6710.0
30019000,3,3877000,19385.0
30020000,3,1346000,6730.0
30021000,3,2803000,14015.0
30021000,3,2803000,14015.0
30021000,3,2803000,14015.0
30021000,3,2803000,14015.0
30023000,3,4023000,20115.0
30023000,3,4023000,20115.0
30023000,3,4023000,20115.0
30023000,3,4023000,20115.0
30024000,3,6413000,32065.0
30025000,3,8634000,43170.0
30026000,3,5350000,26750.0
30027000,3,765000,3825.0
30028000,3,664000,3320.0
30029000,3,3036000,15180.0
30029000,3,3036000,15180.0
30030000,3,7434000,37170.0
30031000,3,1009000,5045.0
30031000,3,1009000,5045.0
30032000,3,3815000,19075.0
30032000,3,3815000,19075.0
30032000,3,3815000,19075.0
30033000,3,2468000,12340.0
30033000,3,2468000,12340.0
30034000,3,2789000,13945.0
30035000,3,1954000,9770.0
30036000,3,2548000,12740.0
30037000,3,1283000,6415.0
30038000,3,3089000,15445.0
30039000,3,3595000,17975.0
30040000,3,586000,2930.0
30041000,3,7690000,38450.0
30041000,3,7690000,38450.0
30041000,3,7690000,38450.0
30042000,3,9286000,46430.0
30042000,3,9286000,46430.0
30043000,3,2525000,12625.0
30043000,3,2525000,12625.0
30043000,3,2525000,12625.0
30043000,3,2525000,12625.0
30043000,3,2525000,12625.0
30043000,3,2525000,12625.0
30043000,3,2525000,12625.0
30044000,3,6052000,30260.0
30044000,3,6052000,30260.0
30044000,3,6052000,30260.0
30045000,3,8996000,44980.0
30045000,3,8996000,44980.0
30045000,3,8996000,44980.0
30046000,3,6655000,33275.0
30047000,3,2525000,12625.0
30048000,3,2525000,12625.0
30048000,3,2525000,12625.0
30048000,3,2525000,12625.0
30049000,3,1056000,5280.0
30050000,3,5630000,28150.0
30051000,3,2228000,11140.0
30052000,3,1118000,5590.0
30053000,3,8801000,44005.0
30054000,3,14622000,73110.0
30054000,3,14622000,73110.0
30055000,3,9595000,47975.0
30056000,3,3403000,17015.0
30058000,3,2228000,11140.0
30058000,3,2228000,11140.0
30058000,3,2228000,11140.0
30059000,3,3287000,16435.0
30060000,3,9389000,46945.0
30061000,3,1118000,5590.0
30062000,3,1233000,6165.0
30062000,3,1233000,6165.0
30062000,3,1233000,6165.0
30063000,3,2639000,13195.0
30063000,3,2639000,13195.0
30063000,3,2639000,13195.0
30064000,3,5790000,28950.0
30064000,3,5790000,28950.0
30065000,3,5315000,26575.0
30065000,3,5315000,26575.0
30066000,3,4284000,21420.0
30066000,3,4284000,21420.0
30067000,3,1350000,6750.0
30067000,3,1350000,6750.0
30068000,3,2268000,11340.0
30068000,3,2268000,11340.0
30069000,3,9977000,49885.0
30069000,3,9977000,49885.0
30070000,3,1957000,9785.0
30070000,3,1957000,9785.0
30070000,3,1957000,9785.0
30070000,3,1957000,9785.0
30070000,3,1957000,9785.0
30071000,3,5153000,25765.0
30071000,3,5153000,25765.0
30071000,3,5153000,25765.0
30072000,3,794000,3970.0
30072000,3,794000,3970.0
30072000,3,794000,3970.0
30073000,3,3524000,17620.0
30074000,3,1056000,5280.0
30075000,3,2525000,12625.0
30076000,3,2113000,10565.0
30076000,3,2113000,10565.0
30077000,3,4986000,24930.0
30078000,3,3700000,18500.0
30078000,3,3700000,18500.0
30079000,3,705000,3525.0
30080000,3,4212000,21060.0
30080000,3,4212000,21060.0
30081000,3,4403000,22015.0
30081000,3,4403000,22015.0
30082000,3,7831000,39155.0
30083000,3,2359000,11795.0
30083000,3,2359000,11795.0
30084000,3,4739000,23695.0
30084000,3,4739000,23695.0
30085000,3,1292000,6460.0
30086000,3,2931000,14655.0
30087000,3,3050000,15250.0
30088000,3,706000,3530.0
30088000,3,706000,3530.0
30089000,3,3524000,17620.0
30089000,3,3524000,17620.0
30089000,3,3524000,17620.0
30089000,3,3524000,17620.0
30090000,3,2525000,12625.0
30090000,3,2525000,12625.0
30091000,3,586000,2930.0
30092000,3,6546000,32730.0
30092000,3,6546000,32730.0
30092000,3,6546000,32730.0
30093000,3,1582000,7910.0
30093000,3,1582000,7910.0
30093000,3,1582000,7910.0
30094000,3,4013000,20065.0
30094000,3,4013000,20065.0
30095000,3,3040000,15200.0
30095000,3,3040000,15200.0
30096000,3,645000,3225.0
30096000,3,645000,3225.0
30097000,3,4399000,21995.0
30097000,3,4399000,21995.0
30098000,3,6867000,34335.0
30098000,3,6867000,34335.0
30098000,3,6867000,34335.0
30098000,3,6867000,34335.0
30098000,3,6867000,34335.0
30098000,3,6867000,34335.0
30099000,3,6572000,32860.0
30100000,3,1934000,9670.0
30100000,3,1934000,9670.0
30100000,3,1934000,9670.0
30101000,3,2550000,12750.0
30102000,3,879000,4395.0
30103000,3,2228000,11140.0
30104000,3,1426000,7130.0
30104000,3,1426000,7130.0
30104000,3,1426000,7130.0
30104000,3,1426000,7130.0
30104000,3,1426000,7130.0
30104000,3,1426000,7130.0
30104000,3,1426000,7130.0
30104000,3,1426000,7130.0
30105000,3,645000,3225.0
30106000,3,822000,4110.0
30106000,3,822000,4110.0
30107000,3,3589000,17945.0
30108000,3,6924000,34620.0
30109000,3,973000,4865.0
30110000,3,1879000,9395.0
30111000,3,6704000,33520.0
30112000,3,1810000,9050.0
30113000,3,6342000,31710.0
30114000,3,35228000,176140.0
30114000,3,35228000,176140.0
30115000,3,2573000,12865.0
30115000,3,2573000,12865.0
30116000,3,4150000,20750.0
30116000,3,4150000,20750.0
30117000,3,702000,3510.0
30118000,3,415000,2075.0
30119000,3,2039000,10195.0
30119000,3,2039000,10195.0
30120000,3,2189000,10945.0
30121000,3,2035000,10175.0
30122000,3,3354000,16770.0
30123000,3,4903000,24515.0
30124000,3,6577000,32885.0
30124000,3,6577000,32885.0
30125000,3,1128000,5640.0
30125000,3,1128000,5640.0
30125000,3,1128000,5640.0
30126000,3,1230000,6150.0
30127000,3,1600000,8000.0
30127000,3,1600000,8000.0
30128000,3,1242000,6210.0
30129000,3,1698000,8490.0
30130000,3,11557000,57785.0
30131000,3,8667000,43335.0
30131000,3,8667000,43335.0
30133000,3,1023000,5115.0
30133000,3,1023000,5115.0
30133000,3,1023000,5115.0
30134000,3,4767000,23835.0
30135000,3,14357000,71785.0
30136000,3,13123000,65615.0
30136000,3,13123000,65615.0
30138000,3,3769000,18845.0
30138000,3,3769000,18845.0
30138000,3,3769000,18845.0
30138000,3,3769000,18845.0
30138000,3,3769000,18845.0
30138000,3,3769000,18845.0
30139000,3,8893000,44465.0
30139000,3,8893000,44465.0
30142000,3,4086000,20430.0
30143000,3,1173000,5865.0
30143000,3,1173000,5865.0
30144000,3,2053000,10265.0
30145000,3,5316000,26580.0
30145000,3,5316000,26580.0
30146000,3,1757000,8785.0
30147000,3,1993000,9965.0
30147000,3,1993000,9965.0
30148000,3,2115000,10575.0
30149000,3,4370000,21850.0
30150000,3,5636000,28180.0
30152000,3,3730000,18650.0
30152000,3,3730000,18650.0
30153000,3,2201000,11005.0
30154000,3,4913000,24565.0
30156000,3,2931000,14655.0
30156000,3,2931000,14655.0
30156000,3,2931000,14655.0
30156000,3,2931000,14655.0
30156000,3,2931000,14655.0
30156000,3,2931000,14655.0
30156000,3,2931000,14655.0
30157000,3,2566000,12830.0
30158000,3,3871000,19355.0
30158000,3,3871000,19355.0
30158000,3,3871000,19355.0
30158000,3,3871000,19355.0
30158000,3,3871000,19355.0
30158000,3,3871000,19355.0
30158000,3,3871000,19355.0
30158000,3,3871000,19355.0
30158000,3,3871000,19355.0
30159000,3,4696000,23480.0
30160000,3,4896000,24480.0
30160000,3,4896000,24480.0
30161000,3,1172000,5860.0
30161000,3,1172000,5860.0
30161000,3,1172000,5860.0
30162000,3,14614000,73070.0
30162000,3,14614000,73070.0
30163000,3,6965000,34825.0
30164000,3,6667000,33335.0
30165000,3,6661000,33305.0
30165000,3,6661000,33305.0
30166000,3,2505000,12525.0
30166000,3,2505000,12525.0
30166000,3,2505000,12525.0
30168000,3,2947000,14735.0
30169000,3,1168000,5840.0
30170000,3,242000,1210.0
30170000,3,242000,1210.0
30170000,3,242000,1210.0
30171000,3,2600000,13000.0
30172000,3,1431000,7155.0
30172000,3,1431000,7155.0
30173000,3,754000,3770.0
30174000,3,3822000,19110.0
30175000,3,5487000,27435.0
30176000,3,3610000,18050.0
30176000,3,3610000,18050.0
30176000,3,3610000,18050.0
30177000,3,1355000,6775.0
30178000,3,6175000,30875.0
30179000,3,2037000,10185.0
30180000,3,606000,3030.0
30180000,3,606000,3030.0
30181000,3,613000,3065.0
30182000,3,754000,3770.0
30182000,3,754000,3770.0
30182000,3,754000,3770.0
30182000,3,754000,3770.0
30183000,3,1753000,8765.0
30183000,3,1753000,8765.0
30184000,3,920000,4600.0
30185000,3,1072000,5360.0
30186000,3,1622000,8110.0
30186000,3,1622000,8110.0
30186000,3,1622000,8110.0
30187000,3,879000,4395.0
30188000,3,519000,2595.0
30189000,3,1056000,5280.0
30189000,3,1056000,5280.0
30190000,3,906000,4530.0
30191000,3,791000,3955.0
30191000,3,791000,3955.0
30192000,3,539000,2695.0
30192000,3,539000,2695.0
30193000,3,851000,4255.0
30194000,3,984000,4920.0
30195000,3,2581000,12905.0
30196000,3,2072000,10360.0
30197000,3,7236000,36180.0
30197000,3,7236000,36180.0
30202000,3,5261000,26305.0
30202000,3,5261000,26305.0
30202000,3,5261000,26305.0
30203000,3,4375000,21875.0
30203000,3,4375000,21875.0
30203000,3,4375000,21875.0
30203000,3,4375000,21875.0
30203000,3,4375000,21875.0
30203000,3,4375000,21875.0
30203000,3,4375000,21875.0
30203000,3,4375000,21875.0
30203000,3,4375000,21875.0
30203000,3,4375000,21875.0
30203000,3,4375000,21875.0
30203000,3,4375000,21875.0
30203000,3,4375000,21875.0
30203000,3,4375000,21875.0
30204000,3,879000,4395.0
30205000,3,1771000,8855.0
30206000,3,363000,1815.0
30206000,3,363000,1815.0
30206000,3,363000,1815.0
30206000,3,363000,1815.0
30206000,3,363000,1815.0
30207000,3,3524000,17620.0
30207000,3,3524000,17620.0
30208000,3,11807000,59035.0
30208000,3,11807000,59035.0
30208000,3,11807000,59035.0
30208000,3,11807000,59035.0
30208000,3,11807000,59035.0
30209000,3,12468000,62340.0
30210000,3,20641000,103205.0
30211000,3,1571000,7855.0
30212000,3,1822000,9110.0
30213000,3,472000,2360.0
30213000,3,472000,2360.0
30214000,3,848000,4240.0
30215000,3,920000,4600.0
30216000,3,409000,2045.0
30217000,3,611000,3055.0
30218000,3,2548000,12740.0
30219000,3,7620000,38100.0
30219000,3,7620000,38100.0
30220000,3,3942000,19710.0
30221000,3,1193000,5965.0
30221000,3,1193000,5965.0
30222000,3,1318000,6590.0
30222000,3,1318000,6590.0
30223000,3,1428000,7140.0
30224000,3,1040000,5200.0
30225000,3,2384000,11920.0
30226000,3,10686000,53430.0
30229000,3,1822000,9110.0
30230000,3,536000,2680.0
30230000,3,536000,2680.0
30230000,3,536000,2680.0
30231000,3,2289000,11445.0
30231000,3,2289000,11445.0
30232000,3,2688000,13440.0
30232000,3,2688000,13440.0
30233000,3,8062000,40310.0
30234000,3,1040000,5200.0
30234000,3,1040000,5200.0
30235000,3,1571000,7855.0
30235000,3,1571000,7855.0
30236000,3,2217000,11085.0
30237000,3,787000,3935.0
30237000,3,787000,3935.0
30237000,3,787000,3935.0
30238000,3,691000,3455.0
30238000,3,691000,3455.0
30239000,3,732000,3660.0
30240000,3,1820000,9100.0
30241000,3,1244000,6220.0
30241000,3,1244000,6220.0
30242000,3,723000,3615.0
30243000,3,3388000,16940.0
30244000,3,2602000,13010.0
30245000,3,9741000,48705.0
30245000,3,9741000,48705.0
30245000,3,9741000,48705.0
30246000,3,4787000,23935.0
30247000,3,7190000,35950.0
30248000,3,440000,2200.0
30249000,3,690000,3450.0
30250000,3,344000,1720.0
30251000,3,270000,1350.0
30252000,3,303000,1515.0
30252000,3,303000,1515.0
30253000,3,316000,1580.0
30253000,3,316000,1580.0
30253000,3,316000,1580.0
30253000,3,316000,1580.0
30254000,3,1351000,6755.0
30255000,3,4959000,24795.0
30255000,3,4959000,24795.0
30256000,3,3903000,19515.0
30257000,3,1437000,7185.0
30257000,3,1437000,7185.0
30258000,3,1673000,8365.0
30259000,3,1746000,8730.0
30260000,3,2289000,11445.0
30261000,3,1351000,6755.0
30261000,3,1351000,6755.0
30262000,3,1351000,6755.0
30263000,3,1822000,9110.0
30264000,3,2042000,10210.0
30265000,3,1351000,6755.0
30265000,3,1351000,6755.0
30266000,3,5843000,29215.0
30266000,3,5843000,29215.0
30267000,3,1193000,5965.0
30268000,3,2450000,12250.0
30269000,3,1887000,9435.0
30270000,3,684000,3420.0
30271000,3,409000,2045.0
30272000,3,690000,3450.0
30272000,3,690000,3450.0
30273000,3,974000,4870.0
30274000,3,816000,4080.0
30274000,3,816000,4080.0
30274000,3,816000,4080.0
30275000,3,879000,4395.0
30275000,3,879000,4395.0
30275000,3,879000,4395.0
30275000,3,879000,4395.0
30276000,3,1132000,5660.0
30276000,3,1132000,5660.0
30276000,3,1132000,5660.0
30277000,3,1558000,7790.0
30277000,3,1558000,7790.0
30278000,3,1522000,7610.0
30279000,3,4492000,22460.0
30279000,3,4492000,22460.0
30279000,3,4492000,22460.0
30279000,3,4492000,22460.0
30279000,3,4492000,22460.0
30280000,3,1395000,6975.0
30281000,3,1521000,7605.0
30282000,3,501000,2505.0
30283000,3,1224000,6120.0
30284000,3,1729000,8645.0
30284000,3,1729000,8645.0
30284000,3,1729000,8645.0
30285000,3,1162000,5810.0
30286000,3,1623000,8115.0
30286000,3,1623000,8115.0
30287000,3,1101000,5505.0
30287000,3,1101000,5505.0
30288000,3,1163000,5815.0
30289000,3,347000,1735.0
30290000,3,536000,2680.0
30290000,3,536000,2680.0
30291000,3,167000,835.0
30292000,3,316000,1580.0
30293000,3,255000,1275.0
30294000,3,1667000,8335.0
30294000,3,1667000,8335.0
30294000,3,1667000,8335.0
30295000,3,1101000,5505.0
30295000,3,1101000,5505.0
30295000,3,1101000,5505.0
30295000,3,1101000,5505.0
30295000,3,1101000,5505.0
30295000,3,1101000,5505.0
30295000,3,1101000,5505.0
30295000,3,1101000,5505.0
30295000,3,1101000,5505.0
30296000,3,4088000,20440.0
30296000,3,4088000,20440.0
30297000,3,943000,4715.0
30297000,3,943000,4715.0
30298000,3,2234000,11170.0
30299000,3,599000,2995.0
30299000,3,599000,2995.0
30300000,3,2357000,11785.0
30300000,3,2357000,11785.0
30300000,3,2357000,11785.0
30300000,3,2357000,11785.0
30300000,3,2357000,11785.0
30300000,3,2357000,11785.0
30300000,3,2357000,11785.0
30301000,3,1980000,9900.0
30302000,3,2865000,14325.0
30302000,3,2865000,14325.0
30302000,3,2865000,14325.0
30303000,3,145000,725.0
30304000,3,1860000,9300.0
30305000,3,6267000,31335.0
30305000,3,6267000,31335.0
30305000,3,6267000,31335.0
30305000,3,6267000,31335.0
30306000,3,1193000,5965.0
30307000,3,1415000,7075.0
30308000,3,15370000,76850.0
30309000,3,568000,2840.0
30310000,3,723000,3615.0
30311000,3,1286000,6430.0
30312000,3,6239000,31195.0
30312000,3,6239000,31195.0
30313000,3,2939000,14695.0
30313000,3,2939000,14695.0
30313000,3,2939000,14695.0
30313000,3,2939000,14695.0
30313000,3,2939000,14695.0
30314000,3,160000,800.0
30315000,3,172000,860.0
30316000,3,573000,2865.0
30317000,3,236000,1180.0
30317000,3,236000,1180.0
30318000,3,4766000,23830.0
30318000,3,4766000,23830.0
30320000,3,551000,2755.0
30321000,3,236000,1180.0
30321000,3,236000,1180.0
30322000,3,536000,2680.0
30323000,3,448000,2240.0
30324000,3,421000,2105.0
30324000,3,421000,2105.0
30325000,3,2042000,10210.0
30326000,3,2650000,13250.0
30326000,3,2650000,13250.0
30327000,3,1383000,6915.0
30327000,3,1383000,6915.0
30328000,3,1428000,7140.0
30329000,3,1101000,5505.0
30330000,3,1236000,6180.0
30331000,3,536000,2680.0
30332000,3,3775000,18875.0
30333000,3,1822000,9110.0
30333000,3,1822000,9110.0
30334000,3,3404000,17020.0
30335000,3,2398000,11990.0
30335000,3,2398000,11990.0
30336000,3,3469000,17345.0
30337000,3,787000,3935.0
30338000,3,1790000,8950.0
30338000,3,1790000,8950.0
30339000,3,879000,4395.0
30340000,3,2006000,10030.0
30340000,3,2006000,10030.0
30340000,3,2006000,10030.0
30340000,3,2006000,10030.0
30340000,3,2006000,10030.0
30341000,3,11471000,57355.0
30341000,3,11471000,57355.0
30342000,3,2071000,10355.0
30342000,3,2071000,10355.0
30343000,3,2225000,11125.0
30343000,3,2225000,11125.0
30344000,3,3719000,18595.0
30345000,3,3277000,16385.0
30346000,3,1416000,7080.0
30347000,3,7830000,39150.0
30348000,3,682000,3410.0
30349000,3,3161000,15805.0
30350000,3,16349000,81745.0
30350000,3,16349000,81745.0
30351000,3,1040000,5200.0
30352000,3,1040000,5200.0
30353000,3,943000,4715.0
30354000,3,4160000,20800.0
30354000,3,4160000,20800.0
30355000,3,2829000,14145.0
30356000,3,1667000,8335.0
30357000,3,2546000,12730.0
30357000,3,2546000,12730.0
30357000,3,2546000,12730.0
30358000,3,1951000,9755.0
30358000,3,1951000,9755.0
30358000,3,1951000,9755.0
30358000,3,1951000,9755.0
30359000,3,2262000,11310.0
30359000,3,2262000,11310.0
30359000,3,2262000,11310.0
30360000,3,2042000,10210.0
30361000,3,1318000,6590.0
30362000,3,3822000,19110.0
30363000,3,4399000,21995.0
30364000,3,1525000,7625.0
30364000,3,1525000,7625.0
30365000,3,1492000,7460.0
30366000,3,331000,1655.0
30366000,3,331000,1655.0
30367000,3,1153000,5765.0
30368000,3,2923000,14615.0
30368000,3,2923000,14615.0
30371000,3,12468000,62340.0
30371000,3,12468000,62340.0
30372000,3,2931000,14655.0
30372000,3,2931000,14655.0
30373000,3,586000,2930.0
30374000,3,645000,3225.0
30378000,3,765000,3825.0
30378000,3,765000,3825.0
30378000,3,765000,3825.0
30378000,3,765000,3825.0
30379000,3,705000,3525.0
30381000,3,645000,3225.0
30381000,3,645000,3225.0
30382000,3,645000,3225.0
30382000,3,645000,3225.0
30383000,3,930000,4650.0
30384000,3,940000,4700.0
30384000,3,940000,4700.0
30386000,3,3108000,15540.0
30387000,3,525000,2625.0
30389000,3,10182000,50910.0
30390000,3,717000,3585.0
30390000,3,717000,3585.0
30390000,3,717000,3585.0
30391000,3,13810000,69050.0
30392000,3,7166000,35830.0
30393000,3,6185000,30925.0
30394000,3,8676000,43380.0
30395000,3,5621000,28105.0
30396000,3,5206000,26030.0
30397000,3,5451000,27255.0
30398000,3,6455000,32275.0
30398000,3,6455000,32275.0
30399000,3,9032000,45160.0
30400000,3,17782000,88910.0
30400000,3,17782000,88910.0
30401000,3,16427000,82135.0
30402000,3,15757000,78785.0
30403000,3,4870000,24350.0
30403000,3,4870000,24350.0
30404000,3,15339000,76695.0
30405000,3,24475000,122375.0
30405000,3,24475000,122375.0
30405000,3,24475000,122375.0
30405000,3,24475000,122375.0
30406000,3,8088000,40440.0
30407000,3,7807000,39035.0
30408000,3,7192000,35960.0
30409000,3,13829000,69145.0
30409000,3,13829000,69145.0
30409000,3,13829000,69145.0
30409000,3,13829000,69145.0
30410000,3,19362000,96810.0
30410000,3,19362000,96810.0
30411000,3,19570000,97850.0
30412000,3,12519000,62595.0
30413000,3,34575000,172875.0
30413000,3,34575000,172875.0
30414000,3,13247000,66235.0
30414000,3,13247000,66235.0
30414000,3,13247000,66235.0
30415000,3,13497000,67485.0
