Codigo,Vereda,Dirección,Avaluo,Predial
30515000,3,XXX VDA CENTRO,1101000,151040000000000000000000000000
30516000,3,EL RECUERDO VDA CENTRO,19066000,151040000000000000000000000000
30517000,3,Lo 1 EL PORVENIR VDA CENTRO,2053000,151040000000000000000000000000
30518000,3,Lo 3 LOS GUADUALES VDA CENTRO,1472000,151040000000000000000000000000
30518000,3,Lo 3 LOS GUADUALES VDA CENTRO,1472000,151040000000000000000000000000
30519000,3,Lo 4 LA BONANZA VDA CENTRO,1408000,151040000000000000000000000000
30519000,3,Lo 4 LA BONANZA VDA CENTRO,1408000,151040000000000000000000000000
30520000,3,Lo 5 MI RANCHITO VDA CENTRO,1426000,151040000000000000000000000000
30521000,3,Lo EL CEREZO VDA CENTRO,1456000,151040000000000000000000000000
30521000,3,Lo EL CEREZO VDA CENTRO,1456000,151040000000000000000000000000
30522000,3,Lo 7 EL RECREO VDA CENTRO,1902000,151040000000000000000000000000
30523000,3,EL VERGEL VDA CENTRO,1760000,151040000000000000000000000000
30524000,3,EL PEDREGAL VDA CENTRO,645000,151040000000000000000000000000
30524000,3,EL PEDREGAL VDA CENTRO,645000,151040000000000000000000000000
30525000,3,Lo 1 VDA CENTRO,678000,151040000000000000000000000000
30526000,3,Lo 2 VDA CENTRO,678000,151040000000000000000000000000
30527000,3,Lo 3 VDA CENTRO,879000,151040000000000000000000000000
30528000,3,Lo SAN ANDRES VDA CENTRO,805000,151040000000000000000000000000
30528000,3,Lo SAN ANDRES VDA CENTRO,805000,151040000000000000000000000000
30528000,3,Lo SAN ANDRES VDA CENTRO,805000,151040000000000000000000000000
30528000,3,Lo SAN ANDRES VDA CENTRO,805000,151040000000000000000000000000
30528000,3,Lo SAN ANDRES VDA CENTRO,805000,151040000000000000000000000000
30528000,3,Lo SAN ANDRES VDA CENTRO,805000,151040000000000000000000000000
30529000,3,XXX VDA CENTRO,4000,151040000000000000000000000000
30530000,3,XXX VDA CENTRO,2113000,151040000000000000000000000000
30531000,3,LAS LAJITAS VDA CENTRO,2229000,151040000000000000000000000000
30532000,3,EL RUBI VDA CENTRO,3143000,151040000000000000000000000000
30532000,3,EL RUBI VDA CENTRO,3143000,151040000000000000000000000000
30532000,3,EL RUBI VDA CENTRO,3143000,151040000000000000000000000000
30533000,3,XXX VDA CENTRO,551000,151040000000000000000000000000
30534000,3,LA MARIA VDA CENTRO,285000,151040000000000000000000000000
30535000,3,SAN JORGE VDA CENTRO,129000,151040000000000000000000000000
30536000,3,EL MANANTIAL VDA CENTRO,145000,151040000000000000000000000000
30537000,3,SANTA CECILIA VDA CENTRO,151000,151040000000000000000000000000
30538000,3,MONSERRATE VDA CENTRO,151000,151040000000000000000000000000
30539000,3,SAN NICOLAS VDA CENTRO,146000,151040000000000000000000000000
30540000,3,VILLA DIOSELINA VDA CENTRO,142000,151040000000000000000000000000
30541000,3,VILLA MARIA VDA CENTRO,161000,151040000000000000000000000000
30541000,3,VILLA MARIA VDA CENTRO,161000,151040000000000000000000000000
30541000,3,VILLA MARIA VDA CENTRO,161000,151040000000000000000000000000
30541000,3,VILLA MARIA VDA CENTRO,161000,151040000000000000000000000000
30542000,3,EL ESPINALITO VDA CENTRO,1168000,151040000000000000000000000000
30543000,3,EL RECUERDO Lo 2 VDA CENTRO,6976000,151040000000000000000000000000
30544000,3,LA ESPERANZA Lo 3 VDA CENTRO,6976000,151040000000000000000000000000
30545000,3,KILOMETRO EL PIEDRON Lo 4 VDA CENT,6976000,151040000000000000000000000000
30546000,3,EL RECUERDO Lo 5 VDA CENTRO,6976000,151040000000000000000000000000
30546000,3,EL RECUERDO Lo 5 VDA CENTRO,6976000,151040000000000000000000000000
30547000,3,BELLAVISTA VDA CENTRO,3471000,151040000000000000000000000000
30548000,3,XXX VDA CENTRO,735000,151040000000000000000000000000
30549000,3,BUENOS AIRES VDA CENTRO,482000,151040000000000000000000000000
30550000,3,LOTE DE TERRENO VDA CENTRO,452000,151040000000000000000000000000
30551000,3,LOTE DE TERRENO VDA CENTRO,1368000,151040000000000000000000000000
30551000,3,LOTE DE TERRENO VDA CENTRO,1368000,151040000000000000000000000000
30551000,3,LOTE DE TERRENO VDA CENTRO,1368000,151040000000000000000000000000
30551000,3,LOTE DE TERRENO VDA CENTRO,1368000,151040000000000000000000000000
30551000,3,LOTE DE TERRENO VDA CENTRO,1368000,151040000000000000000000000000
30551000,3,LOTE DE TERRENO VDA CENTRO,1368000,151040000000000000000000000000
30551000,3,LOTE DE TERRENO VDA CENTRO,1368000,151040000000000000000000000000
30551000,3,LOTE DE TERRENO VDA CENTRO,1368000,151040000000000000000000000000
30552000,3,SAN ANTONIO VDA CENTRO,1027000,151040000000000000000000000000
30552000,3,SAN ANTONIO VDA CENTRO,1027000,151040000000000000000000000000
30552000,3,SAN ANTONIO VDA CENTRO,1027000,151040000000000000000000000000
30552000,3,SAN ANTONIO VDA CENTRO,1027000,151040000000000000000000000000
30552000,3,SAN ANTONIO VDA CENTRO,1027000,151040000000000000000000000000
30552000,3,SAN ANTONIO VDA CENTRO,1027000,151040000000000000000000000000
30552000,3,SAN ANTONIO VDA CENTRO,1027000,151040000000000000000000000000
30552000,3,SAN ANTONIO VDA CENTRO,1027000,151040000000000000000000000000
30553000,3,BUENAVISTA VDA CENTRO,323000,151040000000000000000000000000
30553000,3,BUENAVISTA VDA CENTRO,323000,151040000000000000000000000000
30553000,3,BUENAVISTA VDA CENTRO,323000,151040000000000000000000000000
30553000,3,BUENAVISTA VDA CENTRO,323000,151040000000000000000000000000
30553000,3,BUENAVISTA VDA CENTRO,323000,151040000000000000000000000000
30553000,3,BUENAVISTA VDA CENTRO,323000,151040000000000000000000000000
30553000,3,BUENAVISTA VDA CENTRO,323000,151040000000000000000000000000
30553000,3,BUENAVISTA VDA CENTRO,323000,151040000000000000000000000000
30554000,3,EL NARANJO VDA CENTRO,290000,151040000000000000000000000000
30554000,3,EL NARANJO VDA CENTRO,290000,151040000000000000000000000000
30554000,3,EL NARANJO VDA CENTRO,290000,151040000000000000000000000000
30554000,3,EL NARANJO VDA CENTRO,290000,151040000000000000000000000000
30554000,3,EL NARANJO VDA CENTRO,290000,151040000000000000000000000000
30554000,3,EL NARANJO VDA CENTRO,290000,151040000000000000000000000000
30554000,3,EL NARANJO VDA CENTRO,290000,151040000000000000000000000000
30554000,3,EL NARANJO VDA CENTRO,290000,151040000000000000000000000000
30555000,3,LOTE DE TERRENO VDA CENTRO,1128000,151040000000000000000000000000
30555000,3,LOTE DE TERRENO VDA CENTRO,1128000,151040000000000000000000000000
30555000,3,LOTE DE TERRENO VDA CENTRO,1128000,151040000000000000000000000000
30555000,3,LOTE DE TERRENO VDA CENTRO,1128000,151040000000000000000000000000
30555000,3,LOTE DE TERRENO VDA CENTRO,1128000,151040000000000000000000000000
30555000,3,LOTE DE TERRENO VDA CENTRO,1128000,151040000000000000000000000000
30555000,3,LOTE DE TERRENO VDA CENTRO,1128000,151040000000000000000000000000
30555000,3,LOTE DE TERRENO VDA CENTRO,1128000,151040000000000000000000000000
30556000,3,LOTE LA ESMERALDA VDA CENTRO,922000,151040000000000000000000000000
30557000,3,LOTE EL PINO VDA CENTRO,1027000,151040000000000000000000000000
30558000,3,LOTE EL RECUERDO VDA CENTRO,3173000,151040000000000000000000000000
30559000,3,LOTE EL REGALO VDA CENTRO,1034000,151040000000000000000000000000
30560000,3,LOTE EL PINO VDA CENTRO,1035000,151040000000000000000000000000
30560000,3,LOTE EL PINO VDA CENTRO,1035000,151040000000000000000000000000
30561000,3,LOTE EL ESPINO VDA CENTRO,974000,151040000000000000000000000000
30562000,3,LOTE EL COPETE VDA CENTRO,957000,151040000000000000000000000000
30562000,3,LOTE EL COPETE VDA CENTRO,957000,151040000000000000000000000000
30563000,3,LOTE EL PEDREGAL VDA CENTRO,922000,151040000000000000000000000000
30564000,3,LOTE EL GUAMO VDA CENTRO,974000,151040000000000000000000000000
30565000,3,XXX VDA CENTRO,3741000,151040000000000000000000000000
30565000,3,XXX VDA CENTRO,3741000,151040000000000000000000000000
30565000,3,XXX VDA CENTRO,3741000,151040000000000000000000000000
30567000,3,TIERRA GRATA VDA CENTRO,1736000,151040000000000000000000000000
30568000,3,XXX VDA CENTRO,2978000,151040000000000000000000000000
30569000,3,LOS MANZANOS VDA CENTRO,2999000,151040000000000000000000000000
30571000,3,EL ALJIBE VDA CENTRO,2772000,151040000000000000000000000000
30572000,3,LOTE 2 VDA CENTRO,2198000,151040000000000000000000000000
30573000,3,LOTE 2 VDA CENTRO,1424000,151040000000000000000000000000
30574000,3,LOTE LOS MANZANOS VDA CENTRO,1476000,151040000000000000000000000000
30574000,3,LOTE LOS MANZANOS VDA CENTRO,1476000,151040000000000000000000000000
30575000,3,EL RECUERDO VDA CENTRO,1552000,151040000000000000000000000000
30576000,3,EL RECUERDO VDA CENTRO,691000,151040000000000000000000000000
30577000,3,EL ZARSAL VDA CENTRO,845000,151040000000000000000000000000
30578000,3,EL CUCHARO VDA CENTRO,869000,151040000000000000000000000000
30579000,3,EL HELECHO VDA CENTRO,871000,151040000000000000000000000000
30580000,3,EL GUAYABO VDA CENTRO,859000,151040000000000000000000000000
30581000,3,EL CHUNCHULLO VDA CENTRO,14458000,151040000000000000000000000000
30582000,3,LOS ALGIBES VDA CENTRO,11317000,151040000000000000000000000000
30583000,3,EL PUENTE VDA CENTRO,8172000,151040000000000000000000000000
30584000,3,EL GUAMO VDA CENTRO,1953000,151040000000000000000000000000
30585000,3,BELLA VISTA VDA CENTRO,1960000,151040000000000000000000000000
30586000,3,LOTE 2 VDA CENTRO,1207000,151040000000000000000000000000
40001000,4,EL NUEVO PARAISO VDA VANEGAS,30017000,151040000000000000000000000000
40002000,4,LOTE 4 VDA VANEGAS,3924000,151040000000000000000000000000
40003000,4,ALTAMIRA VDA VANEGAS,14427000,151040000000000000000000000000
40004000,4,ANAPOIMA VDA VANEGAS,8641000,151040000000000000000000000000
40005000,4,LA ESPERANZA VDA VANEGAS,4678000,151040000000000000000000000000
40005000,4,LA ESPERANZA VDA VANEGAS,4678000,151040000000000000000000000000
40006000,4,LA ESPERANZA VDA VANEGAS,2639000,151040000000000000000000000000
40007000,4,LA ESPERANZA VDA VANEGAS,4456000,151040000000000000000000000000
40007000,4,LA ESPERANZA VDA VANEGAS,4456000,151040000000000000000000000000
40008000,4,SAN JAVIER VDA VANEGAS,9224000,151040000000000000000000000000
40009000,4,LA ESPERANZA VDA VANEGAS,10976000,151040000000000000000000000000
40009000,4,LA ESPERANZA VDA VANEGAS,10976000,151040000000000000000000000000
40009000,4,LA ESPERANZA VDA VANEGAS,10976000,151040000000000000000000000000
40009000,4,LA ESPERANZA VDA VANEGAS,10976000,151040000000000000000000000000
40009000,4,LA ESPERANZA VDA VANEGAS,10976000,151040000000000000000000000000
40009000,4,LA ESPERANZA VDA VANEGAS,10976000,151040000000000000000000000000
40009000,4,LA ESPERANZA VDA VANEGAS,10976000,151040000000000000000000000000
40009000,4,LA ESPERANZA VDA VANEGAS,10976000,151040000000000000000000000000
40010000,4,LA ESPERANZA VDA VANEGAS,9774000,151040000000000000000000000000
40010000,4,LA ESPERANZA VDA VANEGAS,9774000,151040000000000000000000000000
40010000,4,LA ESPERANZA VDA VANEGAS,9774000,151040000000000000000000000000
40010000,4,LA ESPERANZA VDA VANEGAS,9774000,151040000000000000000000000000
40010000,4,LA ESPERANZA VDA VANEGAS,9774000,151040000000000000000000000000
40010000,4,LA ESPERANZA VDA VANEGAS,9774000,151040000000000000000000000000
40011000,4,EL GIRON VDA VANEGAS,19698000,151040000000000000000000000000
40012000,4,EL GIRON VDA VANEGAS,10059000,151040000000000000000000000000
40013000,4,LOTE 2 VDA VANEGAS,6099000,151040000000000000000000000000
40014000,4,LA ESPERANZA VDA VANEGAS,5761000,151040000000000000000000000000
40016000,4,EL PRADO VDA VANEGAS,7190000,151040000000000000000000000000
40017000,4,EL BALCON VDA VANEGAS,11961000,151040000000000000000000000000
40017000,4,EL BALCON VDA VANEGAS,11961000,151040000000000000000000000000
40017000,4,EL BALCON VDA VANEGAS,11961000,151040000000000000000000000000
40017000,4,EL BALCON VDA VANEGAS,11961000,151040000000000000000000000000
40017000,4,EL BALCON VDA VANEGAS,11961000,151040000000000000000000000000
40017000,4,EL BALCON VDA VANEGAS,11961000,151040000000000000000000000000
40017001,4,MEJORA VDA VANEGAS,287000,151040000000000000000000000000
40018000,4,XXX VDA VANEGAS,680000,151040000000000000000000000000
40019000,4,SAN LUIS VDA VANEGAS,13043000,151040000000000000000000000000
40019000,4,SAN LUIS VDA VANEGAS,13043000,151040000000000000000000000000
40020000,4,LA ESPERANZA 1 VDA VANEGAS,3597000,151040000000000000000000000000
40021000,4,LAS DELICIAS VDA VANEGAS,3301000,151040000000000000000000000000
40022000,4,EL NARANJO VDA VANEGAS,2639000,151040000000000000000000000000
40022000,4,EL NARANJO VDA VANEGAS,2639000,151040000000000000000000000000
40023000,4,EL RECREO VDA VANEGAS,2225000,151040000000000000000000000000
40023000,4,EL RECREO VDA VANEGAS,2225000,151040000000000000000000000000
40024000,4,SANTA ROSITA VDA VANEGAS,1906000,151040000000000000000000000000
40024000,4,SANTA ROSITA VDA VANEGAS,1906000,151040000000000000000000000000
40025000,4,ALTAMIRA VDA VANEGAS,1541000,151040000000000000000000000000
40026000,4,EL SECRETO VDA VANEGAS,8067000,151040000000000000000000000000
40027000,4,XXX VDA VANEGAS,2566000,151040000000000000000000000000
40028000,4,LAS CUADRAS VDA VANEGAS,6413000,151040000000000000000000000000
40028000,4,LAS CUADRAS VDA VANEGAS,6413000,151040000000000000000000000000
40029000,4,EL RECUERDO VDA VANEGAS,2976000,151040000000000000000000000000
40029000,4,EL RECUERDO VDA VANEGAS,2976000,151040000000000000000000000000
40030000,4,LAS CUADRAS VDA VANEGAS,17185000,151040000000000000000000000000
40030000,4,LAS CUADRAS VDA VANEGAS,17185000,151040000000000000000000000000
40031000,4,LAS CUADRAS VDA VANEGAS,8365000,151040000000000000000000000000
40032000,4,LA QUINTA VDA VANEGAS,838000,151040000000000000000000000000
40033000,4,EL RECREO VDA VANEGAS,6965000,151040000000000000000000000000
40034000,4,EL RECREO VDA VANEGAS,7773000,151040000000000000000000000000
40035000,4,BUENAVISTA VDA VANEGAS,7771000,151040000000000000000000000000
40036000,4,SAN ANTONIO VDA VANEGAS,6599000,151040000000000000000000000000
40037000,4,EL GUAMO VDA VANEGAS,8898000,151040000000000000000000000000
40037000,4,EL GUAMO VDA VANEGAS,8898000,151040000000000000000000000000
40038000,4,SAN ANTONIO VDA VANEGAS,3445000,151040000000000000000000000000
40038000,4,SAN ANTONIO VDA VANEGAS,3445000,151040000000000000000000000000
40039000,4,LA VEGUITA VDA VANEGAS,4622000,151040000000000000000000000000
40040000,4,SAN ANTONIO VDA VANEGAS,3155000,151040000000000000000000000000
40040000,4,SAN ANTONIO VDA VANEGAS,3155000,151040000000000000000000000000
40041000,4,EL DIAMANTE CHIQUITO VDA VANEGAS,5135000,151040000000000000000000000000
40042000,4,SAN ANTONIO VDA VANEGAS,2745000,151040000000000000000000000000
40042000,4,SAN ANTONIO VDA VANEGAS,2745000,151040000000000000000000000000
40042000,4,SAN ANTONIO VDA VANEGAS,2745000,151040000000000000000000000000
40043000,4,SAN ANTONIO VDA VANEGAS,5135000,151040000000000000000000000000
40044000,4,SAN ANTONIO VDA VANEGAS,32936000,151040000000000000000000000000
40045000,4,EL TRIUNFO VDA VANEGAS,440000,151040000000000000000000000000
40046000,4,CACHIPAY VDA VANEGAS,3524000,151040000000000000000000000000
40047000,4,UPIA VDA VANEGAS,4293000,151040000000000000000000000000
40047000,4,UPIA VDA VANEGAS,4293000,151040000000000000000000000000
40047000,4,UPIA VDA VANEGAS,4293000,151040000000000000000000000000
40048000,4,SANTA TERESA VDA VANEGAS,399000,151040000000000000000000000000
40048000,4,SANTA TERESA VDA VANEGAS,399000,151040000000000000000000000000
40049000,4,EL CHIRCAL VDA VANEGAS,1980000,151040000000000000000000000000
40049000,4,EL CHIRCAL VDA VANEGAS,1980000,151040000000000000000000000000
40050000,4,SANTA MARIA VDA VANEGAS,7113000,151040000000000000000000000000
40050000,4,SANTA MARIA VDA VANEGAS,7113000,151040000000000000000000000000
40051000,4,PESCADERO VDA VANEGAS,5634000,151040000000000000000000000000
40051000,4,PESCADERO VDA VANEGAS,5634000,151040000000000000000000000000
40052000,4,EL CEREZO VDA VANEGAS,2175000,151040000000000000000000000000
40053000,4,EL CUCHARO VDA VANEGAS,3886000,151040000000000000000000000000
40053000,4,EL CUCHARO VDA VANEGAS,3886000,151040000000000000000000000000
40054000,4,EL PARAISO VDA VANEGAS,734000,151040000000000000000000000000
40055000,4,LA ESPERANZA VDA VANEGAS,511000,151040000000000000000000000000
40056000,4,SAN AGUSTIN VDA VANEGAS,734000,151040000000000000000000000000
40057000,4,XXX VDA VANEGAS,2497000,151040000000000000000000000000
40058000,4,SAUZAL VDA VANEGAS,3959000,151040000000000000000000000000
40059000,4,LA FLORIDA VDA VANEGAS,5755000,151040000000000000000000000000
40060000,4,STA INES VDA VANEGAS,3228000,151040000000000000000000000000
40061000,4,BUENAVISTA VDA VANEGAS,1266000,151040000000000000000000000000
40061000,4,BUENAVISTA VDA VANEGAS,1266000,151040000000000000000000000000
40061000,4,BUENAVISTA VDA VANEGAS,1266000,151040000000000000000000000000
40062000,4,XXX VDA VANEGAS,3403000,151040000000000000000000000000
40062000,4,XXX VDA VANEGAS,3403000,151040000000000000000000000000
40062000,4,XXX VDA VANEGAS,3403000,151040000000000000000000000000
40062000,4,XXX VDA VANEGAS,3403000,151040000000000000000000000000
40063000,4,EL RECUERDO VDA VANEGAS,6892000,151040000000000000000000000000
40063000,4,EL RECUERDO VDA VANEGAS,6892000,151040000000000000000000000000
40065000,4,VILLA DEL CARMEN VDA VANEGAS,1613000,151040000000000000000000000000
40066000,4,SAN ANTONIO VDA VANEGAS,5209000,151040000000000000000000000000
40066000,4,SAN ANTONIO VDA VANEGAS,5209000,151040000000000000000000000000
40067000,4,XXX VDA VANEGAS,1101000,151040000000000000000000000000
40068000,4,SAN ANTONIO VDA VANEGAS,955000,151040000000000000000000000000
40068000,4,SAN ANTONIO VDA VANEGAS,955000,151040000000000000000000000000
40069000,4,SAN LUIS VDA VANEGAS,2421000,151040000000000000000000000000
40069000,4,SAN LUIS VDA VANEGAS,2421000,151040000000000000000000000000
40070000,4,EL DIAMANTE VDA VANEGAS,2053000,151040000000000000000000000000
40070000,4,EL DIAMANTE VDA VANEGAS,2053000,151040000000000000000000000000
40071000,4,LA VEGA VDA VANEGAS,5094000,151040000000000000000000000000
40072000,4,XXX VDA VANEGAS,2053000,151040000000000000000000000000
40073000,4,LA ESPERANZA VDA VANEGAS,4031000,151040000000000000000000000000
40073000,4,LA ESPERANZA VDA VANEGAS,4031000,151040000000000000000000000000
40074000,4,MONSERRATE VDA VANEGAS,5866000,151040000000000000000000000000
40075000,4,PIEDRA 2 VDA VANEGAS,1934000,151040000000000000000000000000
40075000,4,PIEDRA 2 VDA VANEGAS,1934000,151040000000000000000000000000
40076000,4,SANTA ELENA VDA VANEGAS,889000,151040000000000000000000000000
40076000,4,SANTA ELENA VDA VANEGAS,889000,151040000000000000000000000000
40077000,4,CACHIPAY VDA VANEGAS,6605000,151040000000000000000000000000
